Genre,Title,Artist
Tango,Hermosa mujercita,Orquesta Típica Víctor
Tango,Hilos de plata,Orquesta Típica Víctor
Tango,Historia maleva,Orquesta Típica Víctor
Tango,Hombrecito,Orquesta Típica Víctor
Tango,Hoyitos,Orquesta Típica Víctor
Tango,Huella buey,Orquesta Típica Víctor
Tango,Incertidumbre,Orquesta Típica Víctor
Tango,Ingrata,Orquesta Típica Víctor
Vals,Intima,Orquesta Típica Víctor
Tango,Jueves,Orquesta Típica Víctor
Tango,Julián,Orquesta Típica Víctor
Tango,Julienne,Orquesta Típica Víctor
Tango,Justo El 31,Orquesta Típica Víctor
Tango,Justo el treinta y uno,Orquesta Típica Víctor
Tango,La canción de la ribera,Orquesta Típica Víctor
Tango,La cumparsita,Orquesta Típica Víctor
Tango,La muchacha del circo,Orquesta Típica Víctor
Tango,La payanca,Orquesta Típica Víctor
Tango,La pena de un metejón,Orquesta Típica Víctor
Tango,La pueblera,Orquesta Típica Víctor
Tango,La rosarina,Orquesta Típica Víctor
Tango,La serenata,Orquesta Típica Víctor
Vals,La serenata | Mi amor,Orquesta Típica Víctor
Vals,La serenata de ayer,Orquesta Típica Víctor
Tango,La sonámbula,Orquesta Típica Víctor
Tango,La victrolera,Orquesta Típica Víctor
Vals,Lamentos de mujer,Orquesta Típica Víctor
Tango,Lazos de seda,Orquesta Típica Víctor
Tango,Lemita,Orquesta Típica Víctor
Tango,Linda francesita | Dulce Francia,Orquesta Típica Víctor
Tango,Llamale H,Orquesta Típica Víctor
Tango,Llorar?... por qué?,Orquesta Típica Víctor
Tango,Lloró el gaucho,Orquesta Típica Víctor
Tango,Lo ví en tus ojos,Orquesta Típica Víctor
Tango,Loca,Orquesta Típica Víctor
Vals,Los cantores del yerua,Orquesta Típica Víctor
Tango,Lucecitas de mi pueblo,Orquesta Típica Víctor
Tango,Lunes,Orquesta Típica Víctor
Tango,Mala,Orquesta Típica Víctor
Tango,Malquerida,Orquesta Típica Víctor
Tango,"Mamá, yo quiero un novio",Orquesta Típica Víctor
Vals,Marga | Un pensamiento,Orquesta Típica Víctor
Tango,María Cristina,Orquesta Típica Víctor
Tango,Marquesita De Arrabal,Orquesta Típica Víctor
Tango,Marquesta de arrabal,Orquesta Típica Víctor
Tango,Mascarón de proa,Orquesta Típica Víctor
Tango,Mi Dolor,Orquesta Típica Víctor
Tango,Mi papito,Orquesta Típica Víctor
Tango,Mi taza de café,Orquesta Típica Víctor
Tango,Mi último trago,Orquesta Típica Víctor
Tango,Mientras los otros ríen,Orquesta Típica Víctor
Milonga,Milonga de los fortines,Orquesta Típica Víctor
Milonga,Milonga del aguatero,Orquesta Típica Víctor
Tango,Milonga... porque llorás?,Orquesta Típica Víctor
Tango,Mina otaria,Orquesta Típica Víctor
Milonga,Mirame a mí,Orquesta Típica Víctor
Vals,Missouri,Orquesta Típica Víctor
Tango,Mocito guapo,Orquesta Típica Víctor
Tango,Mocosita,Orquesta Típica Víctor
Tango,Muñeca de percal,Orquesta Típica Víctor
Tango,Murió la vecinita,Orquesta Típica Víctor
Tango,Música de calesita,Orquesta Típica Víctor
Tango,Negro,Orquesta Típica Víctor
Tango,Nene caprichoso,Orquesta Típica Víctor
Tango,Niño bien,Orquesta Típica Víctor
Tango,No es por hablar mal,Orquesta Típica Víctor
Tango,No me dejes,Orquesta Típica Víctor
Tango,No miento,Orquesta Típica Víctor
Tango,No te hagas curar,Orquesta Típica Víctor
Vals,Nobleza gaucha,Orquesta Típica Víctor
Tango,Noche de luna,Orquesta Típica Víctor
Vals,Noches de invierno,Orquesta Típica Víctor
Tango,Noviecita,Orquesta Típica Víctor
Tango,Nunca tuvo novio | La que nunca tuvo novio,Orquesta Típica Víctor
Tango,Ojos lindos y mentirosos,Orquesta Típica Víctor
Vals,Ojos Negros,Orquesta Típica Víctor
Tango,Olvídame,Orquesta Típica Víctor
Tango,Olvidaste,Orquesta Típica Víctor
Tango,Organito callejero,Orquesta Típica Víctor
Tango,Pa' mí es igual,Orquesta Típica Víctor
Tango,Paja brava,Orquesta Típica Víctor
Tango,Pancho's bar,Orquesta Típica Víctor
Tango,Pato,Orquesta Típica Víctor
Tango,Pato y negro,Orquesta Típica Víctor
Tango,Pavote,Orquesta Típica Víctor
Tango,Payuca,Orquesta Típica Víctor
Tango,Por el Camino,Orquesta Típica Víctor
Tango,Por esta cruz,Orquesta Típica Víctor
Tango,Por última vez,Orquesta Típica Víctor
Tango,Por una carta,Orquesta Típica Víctor
Tango,Portate bien que sos grande,Orquesta Típica Víctor
Tango,"Portero, suba y diga",Orquesta Típica Víctor
Tango,Puente Alsina,Orquesta Típica Víctor
Tango,Puesta de sol,Orquesta Típica Víctor
Tango,Que ranada,Orquesta Típica Víctor
Tango,"Que Sapa, Senor",Orquesta Típica Víctor
Tango,Queja melodiosa,Orquesta Típica Víctor
Tango,Quiero papita,Orquesta Típica Víctor
Tango,Quinta edición,Orquesta Típica Víctor
Tango,Raja raja de aqui,Orquesta Típica Víctor
Tango,Rayito,Orquesta Típica Víctor
Tango,Re Fa Si,Orquesta Típica Víctor
Tango,Recordando,Orquesta Típica Víctor
Tango,Recuerdo,Orquesta Típica Víctor
Tango,Regia pinta,Orquesta Típica Víctor
Tango,Retintín,Orquesta Típica Víctor
Tango,Rodríguez Peña,Orquesta Típica Víctor
Tango,Roñita,Orquesta Típica Víctor
Tango,Rosa marchita,Orquesta Típica Víctor
Tango,Rubiecita,Orquesta Típica Víctor
Tango,Sacate el antifaz,Orquesta Típica Víctor
Tango,Sácate el berretín,Orquesta Típica Víctor
Tango,Secreto,Orquesta Típica Víctor
Tango,Seguime corazón,Orquesta Típica Víctor
Tango,Senda de abrojos,Orquesta Típica Víctor
Vals,Sin rumbo fijo,Orquesta Típica Víctor
Vals,Sobre las olas | Over the waves,Orquesta Típica Víctor
Tango,Solterona,Orquesta Típica Víctor
Tango,Sonsa,Orquesta Típica Víctor
Tango,"Sos vos, que cambiada estas",Orquesta Típica Víctor
Tango,Soy de linea,Orquesta Típica Víctor
Tango,Tango Del Querer,Orquesta Típica Víctor
Tango,Tango milonguero,Orquesta Típica Víctor
Tango,Tanita de la proa,Orquesta Típica Víctor
Tango,Tardecita gris,Orquesta Típica Víctor
Tango,Te acordás aquella noche?,Orquesta Típica Víctor
Tango,Te felicito,Orquesta Típica Víctor
Tango,"Te fuiste, ja, ja",Orquesta Típica Víctor
Tango,Te largaste a rodar,Orquesta Típica Víctor
Tango,Te vas ta vas de mi lado,Orquesta Típica Víctor
Vals,Temo,Orquesta Típica Víctor
Tango,Ternuras,Orquesta Típica Víctor
Tango,Tierrita,Orquesta Típica Víctor
Tango,Tradición,Orquesta Típica Víctor
Tango,"Tranquilo, viejo, tranquilo",Orquesta Típica Víctor
Tango,Tres esperanzas,Orquesta Típica Víctor
Tango,Triste payaso,Orquesta Típica Víctor
Tango,Tristeza de amor,Orquesta Típica Víctor
Tango,Tu vida es mi vida,Orquesta Típica Víctor
Vals,Un Placer,Orquesta Típica Víctor
Tango,Una carta,Orquesta Típica Víctor
Tango,Una noche en la calle,Orquesta Típica Víctor
Tango,Una tirada,Orquesta Típica Víctor
Tango,Una vez,Orquesta Típica Víctor
Tango,Ventarrón,Orquesta Típica Víctor
Tango,Vieja calesita,Orquesta Típica Víctor
Tango,Vieja loca,Orquesta Típica Víctor
Tango,Viejo arrabal,Orquesta Típica Víctor
Tango,Viejo rincón,Orquesta Típica Víctor
Tango,Viento norte,Orquesta Típica Víctor
Vals,Volvio la Princesa,Orquesta Típica Víctor
Tango,"Yira, yira",Orquesta Típica Víctor
Tango,Yira... Yira,Orquesta Típica Víctor
Tango,Yo No Se Llorar,Orquesta Típica Víctor
Tango,El amanecer,Ricardo Pedevilla
Tango,El caburé,Ricardo Pedevilla
Tango,El incendio,Ricardo Pedevilla
Tango,El pollo Ricardo,Ricardo Pedevilla
Tango,Organito de la tarde,Ricardo Pedevilla
Tango,Siete palabras,Ricardo Pedevilla
Milonga,Mi vieja linda,Emilio Pellejero
Tango,Paloma que vuelas,Emilio Pellejero
Tango,Quemando recuerdos,Emilio Pellejero
Tango,"Che, Bartolo",Ástor Piazzolla
Tango,Chiclana,Ástor Piazzolla
Tango,Como abrazao a un rencor | Como abrazado a un rencor,Ástor Piazzolla
Tango,Corrientes y Esmeralda,Ástor Piazzolla
Tango,De mi bandoneón,Ástor Piazzolla
Tango,De vuelta al bulín,Ástor Piazzolla
Tango,El desbande,Ástor Piazzolla
Tango,El milagro,Ástor Piazzolla
Tango,El pillete,Ástor Piazzolla
Tango,El rápido,Ástor Piazzolla
Tango,El recodo,Ástor Piazzolla
Tango,Haragán,Ástor Piazzolla
Tango,Inspiración,Ástor Piazzolla
Tango,La rayuela,Ástor Piazzolla
Tango,María,Ástor Piazzolla
Tango,Ojos tristes | Ojos muertos,Ástor Piazzolla
Tango,Orgullo criollo,Ástor Piazzolla
Tango,Quejas de bandoneón,Ástor Piazzolla
Tango,Se armó,Ástor Piazzolla
Tango,Sólo se quiere una vez,Ástor Piazzolla
Tango,Taconeando,Ástor Piazzolla
Tango,Tapera,Ástor Piazzolla
Tango,Tiernamente,Ástor Piazzolla
Tango,Tierra querida,Ástor Piazzolla
Tango,Todo corazón,Ástor Piazzolla
Tango,Tu pálido final,Ástor Piazzolla
Tango,Viejo ciego,Ástor Piazzolla
Tango,Villeguita,Ástor Piazzolla
Tango,Abuelito,Armando Pontier
Tango,Al compás del corazón | Late un corazón,Armando Pontier
Tango,Al mundo le falta un tornillo,Armando Pontier
Tango,Anoche,Armando Pontier
Tango,Araca París,Armando Pontier
Tango,Asi se baila el tango,Armando Pontier
Tango,A bailar,Armando Pontier
Tango,Bailarin compadrito,Armando Pontier
Tango,Barrio pobre,Armando Pontier
Tango,Bésame mi amor,Armando Pontier
Tango,Brindis de sangre,Armando Pontier
Tango,Buen amigo,Armando Pontier
Tango,Buenos Aires,Armando Pontier
Tango,Cada día te extraño mas,Armando Pontier
Tango,Cada día te extraño más,Armando Pontier
Tango,Cambalache,Armando Pontier
Tango,Caminito,Armando Pontier
Tango,Camouflage,Armando Pontier
Tango,Canaro en Paris,Armando Pontier
Tango,Cancion de rango,Armando Pontier
Tango,"Che, papusa, oí",Armando Pontier
Tango,Clavel del aire,Armando Pontier
Tango,Como dos extraños,Armando Pontier
Tango,"Corazón, no le hagas caso",Armando Pontier
Vals,Cortando camino,Armando Pontier
Tango,Cristal,Armando Pontier
Tango,Cuando tallan los recuerdos,Armando Pontier
Tango,Cuartito azul,Armando Pontier
Tango,De gran copete,Armando Pontier
Tango,Dedita,Armando Pontier
Tango,Derecho viejo,Armando Pontier
Tango,Desencanto,Armando Pontier
Tango,A Don Agustin Bardi,Armando Pontier
Tango,"Dónde estás, corazón?",Armando Pontier
Tango,El amanecer,Armando Pontier
Tango,El apronte,Armando Pontier
Tango,El bulín de la calle Ayacucho,Armando Pontier
Tango,El choclo,Armando Pontier
Tango,El entrerriano,Armando Pontier
Tango,El lloron,Armando Pontier
Tango,El Marne,Armando Pontier
Tango,El pensamiento,Armando Pontier
Tango,El pescante,Armando Pontier
Milonga,El requiebro,Armando Pontier
Tango,El rodeo,Armando Pontier
Tango,El rosal de los cerros,Armando Pontier
Tango,El tigre,Armando Pontier
Milonga,El torito,Armando Pontier
Tango,El último café,Armando Pontier
Milonga,En el corsito del barrio,Armando Pontier
Tango,En las sombras,Armando Pontier
Tango,Enfundá la mandolina,Armando Pontier
Tango,Estas cosas de la vida,Armando Pontier
Tango,Fuegos artificiales,Armando Pontier
Tango,Guapo y varón,Armando Pontier
Tango,Inspiracion,Armando Pontier
Tango,La cachila,Armando Pontier
Tango,La casita de mis viejos | La casita de mis padres,Armando Pontier
Tango,La cumparsita,Armando Pontier
Tango,La gayola,Armando Pontier
Tango,A la gran muñeca,Armando Pontier
Tango,La melodia de nuestro adiós,Armando Pontier
Tango,La viruta,Armando Pontier
Tango,Lágrimas de sangre,Armando Pontier
Tango,Llorando la carta,Armando Pontier
Tango,Lo siento en el alma,Armando Pontier
Tango,"Locura, locura",Armando Pontier
Tango,Luto blanco,Armando Pontier
Tango,Malandraca,Armando Pontier
Tango,Margo,Armando Pontier
Milonga,Martingala,Armando Pontier
Tango,Milongueando en el 40,Armando Pontier
Milonga,Naipe marcado,Armando Pontier
Milonga,Negra María,Armando Pontier
Tango,No hables mal de las mujeres,Armando Pontier
Tango,"No te apures, cara blanca",Armando Pontier
Tango,"No te engañes, corazón",Armando Pontier
Tango,Nueve de julio,Armando Pontier
Tango,Nunca es tarde,Armando Pontier
Tango,Ojos negros,Armando Pontier
Vals,Olga,Armando Pontier
Tango,Olvido,Armando Pontier
Tango,Padrino pelao,Armando Pontier
Tango,Papas calientes,Armando Pontier
Tango,Pura clase,Armando Pontier
Tango,Qué fácil es decir,Armando Pontier
Tango,Qué me importa tu pasado,Armando Pontier
Tango,Que te pasa Buenos Aires,Armando Pontier
Tango,Quedémonos aquí,Armando Pontier
Vals,Quemá esas cartas,Armando Pontier
Tango,Quién hubiera dicho!,Armando Pontier
Tango,Quiero verte una vez más,Armando Pontier
Tango,Recuerdo,Armando Pontier
Tango,Repuntando,Armando Pontier
Tango,Saludos,Armando Pontier
Tango,Seleccion de Carlos Gardel y Alfredo Le Pera,Armando Pontier
Tango,Seleccion de tangos de Agustin Bardi,Armando Pontier
Tango,Seleccion de tangos de Francisco Canaro,Armando Pontier
Tango,Sentimiento gaucho,Armando Pontier
Tango,Siga el corso,Armando Pontier
Tango,Silbando,Armando Pontier
Milonga,Taquito militar,Armando Pontier
Tango,Toda mi vida,Armando Pontier
Tango,A tus pies bailarín,Armando Pontier
Tango,Uno,Armando Pontier
Tango,Venganza,Armando Pontier
Tango,Verdemar,Armando Pontier
Vals,Yo tengo una novia,Armando Pontier
Tango,Zorro gris,Armando Pontier
Tango,Zurdo,Armando Pontier
Tango,Acquaforte,Osvaldo Pugliese
Tango,Adiós Bardi,Osvaldo Pugliese
Tango,Adiós corazón,Osvaldo Pugliese
Tango,Ahora no me conocés,Osvaldo Pugliese
Tango,Alma de bohemio,Osvaldo Pugliese
Tango,Almagro,Osvaldo Pugliese
Tango,Amiga,Osvaldo Pugliese
Tango,Amigazo,Osvaldo Pugliese
Tango,Amurado,Osvaldo Pugliese
Milonga,Andá que te cure Lola,Osvaldo Pugliese
Tango,Antiguo reloj de cobre,Osvaldo Pugliese
Tango,Arrabal,Osvaldo Pugliese
Tango,Arrepentido,Osvaldo Pugliese
Tango,Así era ella muchachos,Osvaldo Pugliese
Tango,Balada para un loco,Osvaldo Pugliese
Tango,Bando,Osvaldo Pugliese
Tango,Bandoneón arrabalero,Osvaldo Pugliese
Tango,Barra querida,Osvaldo Pugliese
Tango,Barro,Osvaldo Pugliese
Tango,Berretín,Osvaldo Pugliese
Tango,Bien compadre,Osvaldo Pugliese
Tango,Bien de abajo,Osvaldo Pugliese
Tango,Bien de tango,Osvaldo Pugliese
Tango,Bien milonga,Osvaldo Pugliese
Tango,Boedo,Osvaldo Pugliese
Tango,Bolero,Osvaldo Pugliese
Milonga,Bordoneo y novecientos,Osvaldo Pugliese
Tango,Bronca,Osvaldo Pugliese
Tango,Buen amigo,Osvaldo Pugliese
Tango,Buenos Aires-Tokio,Osvaldo Pugliese
Tango,Cabecitas blancas,Osvaldo Pugliese
Tango,Cabulero,Osvaldo Pugliese
Tango,Cachá viaje,Osvaldo Pugliese
Tango,Cadenas,Osvaldo Pugliese
Tango,Cafetín,Osvaldo Pugliese
Tango,Callao once,Osvaldo Pugliese
Tango,Camandulaje,Osvaldo Pugliese
Tango,Caminito,Osvaldo Pugliese
Tango,Canaro en París,Osvaldo Pugliese
Milonga,Canción para un niño negro,Osvaldo Pugliese
Milonga,Candombe blanco,Osvaldo Pugliese
Tango,Canzoneta,Osvaldo Pugliese
Tango,Cardo y malvón,Osvaldo Pugliese
Milonga,Carmen,Osvaldo Pugliese
Tango,Cascabelito,Osvaldo Pugliese
Tango,Catuzo,Osvaldo Pugliese
Tango,Chacabuqueando,Osvaldo Pugliese
Tango,Charamusca,Osvaldo Pugliese
Tango,Che Cristóbal,Osvaldo Pugliese
Tango,Chiqué,Osvaldo Pugliese
Tango,Chuzas,Osvaldo Pugliese
Tango,Cómo aprender a quererte,Osvaldo Pugliese
Tango,Cómo se pianta la vida,Osvaldo Pugliese
Milonga,Cómo te parecés a mi guitarra,Osvaldo Pugliese
Tango,Con voz rebelde,Osvaldo Pugliese
Tango,Consejo de oro,Osvaldo Pugliese
Tango,Contame una historia,Osvaldo Pugliese
Tango,Contratiempo,Osvaldo Pugliese
Tango,Copacabana,Osvaldo Pugliese
Tango,Coplas,Osvaldo Pugliese
Tango,Corazoneando,Osvaldo Pugliese
Milonga,Corrales viejos,Osvaldo Pugliese
Tango,Corrientes bajo cero,Osvaldo Pugliese
Tango,Corrientes y Esmeralda,Osvaldo Pugliese
Tango,Cualquier cosa,Osvaldo Pugliese
Tango,Cuando llora la milonga,Osvaldo Pugliese
Tango,Dandy,Osvaldo Pugliese
Tango,De floreo,Osvaldo Pugliese
Tango,De mi ciudad,Osvaldo Pugliese
Tango,De puro guapo,Osvaldo Pugliese
Tango,De vuelta al bulín,Osvaldo Pugliese
Tango,Decencia,Osvaldo Pugliese
Tango,Decime Dios dónde estás,Osvaldo Pugliese
Tango,Dejame en paz,Osvaldo Pugliese
Tango,Demasiado tarde,Osvaldo Pugliese
Tango,Derecho viejo,Osvaldo Pugliese
Tango,Descorazonado,Osvaldo Pugliese
Tango,Desencuentro,Osvaldo Pugliese
Tango,Desilusión,Osvaldo Pugliese
Tango,Después,Osvaldo Pugliese
Tango,Dicha pasada,Osvaldo Pugliese
Tango,Didí,Osvaldo Pugliese
Tango,Don Agustín Bardi,Osvaldo Pugliese
Tango,Don Aniceto,Osvaldo Pugliese
Tango,Don Atilio,Osvaldo Pugliese
Tango,Dónde estás,Osvaldo Pugliese
Tango,Dos amores,Osvaldo Pugliese
Tango,Dos ojos tristes,Osvaldo Pugliese
Vals,Dos que se aman,Osvaldo Pugliese
Tango,El abrojito,Osvaldo Pugliese
Tango,El adiós,Osvaldo Pugliese
Tango,El africano,Osvaldo Pugliese
Tango,El amanecer,Osvaldo Pugliese
Tango,El andariego,Osvaldo Pugliese
Tango,El arranque,Osvaldo Pugliese
Tango,El buscapié,Osvaldo Pugliese
Tango,El día de tu ausencia,Osvaldo Pugliese
Tango,El embrollo,Osvaldo Pugliese
Tango,El encopao,Osvaldo Pugliese
Tango,El entrerriano,Osvaldo Pugliese
Milonga,El inquilino,Osvaldo Pugliese
Tango,El mareo,Osvaldo Pugliese
Tango,El Marne,Osvaldo Pugliese
Tango,El monito,Osvaldo Pugliese
Tango,El paladín,Osvaldo Pugliese
Tango,El pañuelito,Osvaldo Pugliese
Tango,El pensamiento,Osvaldo Pugliese
Tango,El pescante,Osvaldo Pugliese
Tango,El refrán,Osvaldo Pugliese
Tango,El relámpago,Osvaldo Pugliese
Tango,El remate,Osvaldo Pugliese
Tango,El rodeo,Osvaldo Pugliese
Tango,El sueño del pibe,Osvaldo Pugliese
Tango,El tábano,Osvaldo Pugliese
Tango,El tango es una historia,Osvaldo Pugliese
Tango,El tobiano,Osvaldo Pugliese
Tango,El vino triste,Osvaldo Pugliese
Tango,Emancipación,Osvaldo Pugliese
Tango,En otros caminos,Osvaldo Pugliese
Tango,En secreto,Osvaldo Pugliese
Tango,Entrada prohibida,Osvaldo Pugliese
Tango,Entrador,Osvaldo Pugliese
Tango,Es preciso que te vayas,Osvaldo Pugliese
Tango,Esta ciudad,Osvaldo Pugliese
Tango,Esta noche de luna,Osvaldo Pugliese
Tango,A Evaristo Carriego,Osvaldo Pugliese
Tango,Farol,Osvaldo Pugliese
Tango,Farolito de mi barrio,Osvaldo Pugliese
Tango,Festejando,Osvaldo Pugliese
Tango,Flor de tango,Osvaldo Pugliese
Tango,Frase,Osvaldo Pugliese
Tango,Frente a una copa,Osvaldo Pugliese
Tango,Fuimos,Osvaldo Pugliese
Tango,Galleguita,Osvaldo Pugliese
Tango,Gallo ciego,Osvaldo Pugliese
Tango,Gente amiga,Osvaldo Pugliese
Tango,Gente de teatro,Osvaldo Pugliese
Tango,Gurisa,Osvaldo Pugliese
Tango,Hasta el último tren,Osvaldo Pugliese
Tango,Hoy al recordarla,Osvaldo Pugliese
Tango,Igual que una sombra,Osvaldo Pugliese
Vals,Ilusión marina,Osvaldo Pugliese
Tango,Imagen campera,Osvaldo Pugliese
Tango,Inspiración,Osvaldo Pugliese
Tango,Jamás lo vas a saber,Osvaldo Pugliese
Tango,Juan Pueblo,Osvaldo Pugliese
Tango,Jueves,Osvaldo Pugliese
Tango,Julie,Osvaldo Pugliese
Tango,La abandoné y no sabía,Osvaldo Pugliese
Tango,La beba,Osvaldo Pugliese
Tango,La biandunga,Osvaldo Pugliese
Tango,La bordona,Osvaldo Pugliese
Tango,La cabrera,Osvaldo Pugliese
Tango,La cachila,Osvaldo Pugliese
Tango,La canción de Buenos Aires,Osvaldo Pugliese
Tango,La casita de mis viejos,Osvaldo Pugliese
Tango,La cieguita,Osvaldo Pugliese
Tango,La conciencia,Osvaldo Pugliese
Tango,La cumparsita,Osvaldo Pugliese
Tango,La guitarrita,Osvaldo Pugliese
Tango,A la luz del candil,Osvaldo Pugliese
Tango,La mariposa,Osvaldo Pugliese
Tango,La mascota del barrio,Osvaldo Pugliese
Tango,La mentirosa,Osvaldo Pugliese
Vals,La noche que me esperes,Osvaldo Pugliese
Tango,La novia del suburbio,Osvaldo Pugliese
Tango,La rayuela,Osvaldo Pugliese
Tango,La revancha,Osvaldo Pugliese
Milonga,La solita,Osvaldo Pugliese
Tango,La última cita,Osvaldo Pugliese
Tango,La última copa,Osvaldo Pugliese
Tango,La vi llegar,Osvaldo Pugliese
Tango,La yumba,Osvaldo Pugliese
Tango,Lágrimas,Osvaldo Pugliese
Tango,Lágrimas de sangre,Osvaldo Pugliese
Tango,Las marionetas,Osvaldo Pugliese
Tango,Las tres banderas,Osvaldo Pugliese
Tango,Llamame,Osvaldo Pugliese
Tango,Llevame carretero,Osvaldo Pugliese
Tango,Llevátelo todo,Osvaldo Pugliese
Tango,Locura tanguera,Osvaldo Pugliese
Tango,Lorenzo,Osvaldo Pugliese
Tango,A los amigos,Osvaldo Pugliese
Tango,A los artistas plásticos,Osvaldo Pugliese
Milonga,Los hermanos,Osvaldo Pugliese
Tango,Los largos del pibe,Osvaldo Pugliese
Tango,Los mareados,Osvaldo Pugliese
Tango,Mal de amores,Osvaldo Pugliese
Tango,Mala junta,Osvaldo Pugliese
Tango,Malambeao,Osvaldo Pugliese
Tango,Malandraca,Osvaldo Pugliese
Tango,Malena,Osvaldo Pugliese
Tango,Maleza,Osvaldo Pugliese
Tango,Manón,Osvaldo Pugliese
Vals,Manos adoradas,Osvaldo Pugliese
Tango,Marejada,Osvaldo Pugliese
Tango,Marrón y azul,Osvaldo Pugliese
Tango,Mato y voy,Osvaldo Pugliese
Tango,Melenita de oro,Osvaldo Pugliese
Tango,Melodía de arrabal,Osvaldo Pugliese
Tango,Mentira,Osvaldo Pugliese
Tango,Mi fuelle rezonga,Osvaldo Pugliese
Tango,Mi lamento,Osvaldo Pugliese
Tango,Mi lejana Buenos Aires,Osvaldo Pugliese
Tango,A mí me copa el tango,Osvaldo Pugliese
Tango,Mi primer gol,Osvaldo Pugliese
Tango,Mi serenata,Osvaldo Pugliese
Milonga,Milonga de mi tierra,Osvaldo Pugliese
Milonga,Milonga del soldado,Osvaldo Pugliese
Milonga,Milonga para Gardel,Osvaldo Pugliese
Tango,Milonguera,Osvaldo Pugliese
Tango,Mirando la lluvia,Osvaldo Pugliese
Tango,A mis compañeros,Osvaldo Pugliese
Milonga,Morena,Osvaldo Pugliese
Tango,Muchacha,Osvaldo Pugliese
Tango,Muchachita del amanecer,Osvaldo Pugliese
Tango,Muchachos comienza la ronda,Osvaldo Pugliese
Tango,Muchachos mi último tango,Osvaldo Pugliese
Tango,Muñequita,Osvaldo Pugliese
Tango,N.N.,Osvaldo Pugliese
Tango,Nada más que un corazón,Osvaldo Pugliese
Vals,Navidad,Osvaldo Pugliese
Tango,Negracha,Osvaldo Pugliese
Tango,Nido gaucho,Osvaldo Pugliese
Tango,No es más que yo,Osvaldo Pugliese
Tango,No juegues a la guerra,Osvaldo Pugliese
Tango,No me escribas,Osvaldo Pugliese
Tango,No me hablen de ella,Osvaldo Pugliese
Tango,No me pregunten por qué,Osvaldo Pugliese
Tango,No quiero perderte,Osvaldo Pugliese
Tango,No tengo la culpa,Osvaldo Pugliese
Tango,Nochero soy,Osvaldo Pugliese
Tango,Nonino,Osvaldo Pugliese
Tango,Norteño,Osvaldo Pugliese
Tango,Nostálgico,Osvaldo Pugliese
Tango,Ojos maulas,Osvaldo Pugliese
Tango,Ojos negros,Osvaldo Pugliese
Tango,Olivero,Osvaldo Pugliese
Tango,Olvidao,Osvaldo Pugliese
Tango,Orgullo criollo,Osvaldo Pugliese
Tango,Orlando Goñi,Osvaldo Pugliese
Tango,Pa' la guardia,Osvaldo Pugliese
Tango,Pa' la muchachada,Osvaldo Pugliese
Tango,Pa' los medicos,Osvaldo Pugliese
Tango,Para dos,Osvaldo Pugliese
Tango,Parlamento,Osvaldo Pugliese
Tango,Pasional,Osvaldo Pugliese
Tango,Pastoral,Osvaldo Pugliese
Tango,Pata ancha,Osvaldo Pugliese
Tango,Patético,Osvaldo Pugliese
Tango,Pavadas,Osvaldo Pugliese
Tango,Pelele,Osvaldo Pugliese
Tango,Perla fina,Osvaldo Pugliese
Tango,Picaneao,Osvaldo Pugliese
Tango,Pinta brava,Osvaldo Pugliese
Tango,Por qué,Osvaldo Pugliese
Tango,Por qué canto el tango,Osvaldo Pugliese
Tango,Por qué la quise tanto,Osvaldo Pugliese
Tango,Por qué me la nombran,Osvaldo Pugliese
Tango,Por qué no has venido?,Osvaldo Pugliese
Tango,Por qué no te tengo más,Osvaldo Pugliese
Tango,Por un cariño,Osvaldo Pugliese
Tango,Pregonera,Osvaldo Pugliese
Tango,Príncipe,Osvaldo Pugliese
Tango,Protocoleando,Osvaldo Pugliese
Tango,Puente Alsina,Osvaldo Pugliese
Vals,Puentecito de mi río,Osvaldo Pugliese
Tango,Punto y coma,Osvaldo Pugliese
Tango,Que falta que me hacés,Osvaldo Pugliese
Tango,Qué noche,Osvaldo Pugliese
Tango,Que nunca me falte,Osvaldo Pugliese
Tango,Qué pinturita,Osvaldo Pugliese
Tango,Qué solo estoy,Osvaldo Pugliese
Tango,Qué te pasa Buenos Aires,Osvaldo Pugliese
Tango,Quejas de bandoneón,Osvaldo Pugliese
Tango,Quejumbroso,Osvaldo Pugliese
Tango,Quién,Osvaldo Pugliese
Tango,Quiero verte una vez más,Osvaldo Pugliese
Tango,Quinto año,Osvaldo Pugliese
Tango,Racconto,Osvaldo Pugliese
Tango,Recién,Osvaldo Pugliese
Tango,Recuerdo,Osvaldo Pugliese
Tango,Remembranza,Osvaldo Pugliese
Tango,A Roberto Peppe,Osvaldo Pugliese
Tango,Rondando tu esquina,Osvaldo Pugliese
Tango,San José de Flores,Osvaldo Pugliese
Tango,Se tiran conmigo,Osvaldo Pugliese
Tango,Seguime si podés,Osvaldo Pugliese
Tango,Senda del amor,Osvaldo Pugliese
Tango,Sentencia,Osvaldo Pugliese
Tango,Sentimental y canyengue,Osvaldo Pugliese
Tango,Será una noche,Osvaldo Pugliese
Tango,Si nace chancleta,Osvaldo Pugliese
Tango,Si sos brujo,Osvaldo Pugliese
Tango,Si yo pudiera olvidarla,Osvaldo Pugliese
Tango,Silbar de boyero,Osvaldo Pugliese
Tango,Silencio,Osvaldo Pugliese
Milonga,Silueta porteña,Osvaldo Pugliese
