DATE,ARTIST,TITLE,2nd ARTIST,STYLE,COMPOSER,AUTHOR,LAST_NAME_SEARCH,,,,
5/10/51,Alfredo DE ANGELIS,Flor de fango,Oscar Larroca,TANGO,Augusto Gentile,Pascual Contursi,ANGELIS,,,,
5/10/51,Alfredo DE ANGELIS,Llevátelo todo,Oscar Larroca,TANGO,Rodolfo Sciammarella,Rodolfo Sciammarella,ANGELIS,,,,
5/10/51,Alfredo DE ANGELIS,Por qué me das dique,Oscar Larroca,TANGO,Rodolfo Sciammarella,Luis Alonso,ANGELIS,,,,
5/29/51,Alfredo DE ANGELIS,Patrona,Carlos Dante,MILONGA,Juan Larenza,Cátulo Castillo,ANGELIS,,,,
5/29/51,Alfredo DE ANGELIS,Por qué doblan las campanas,Carlos Dante y Oscar Larroca,TANGO,Alfredo De Angelis,José Rótulo,ANGELIS,,,,
5/29/51,Alfredo DE ANGELIS,Telarañas,Carlos Dante y Oscar Larroca,TANGO,Andrés Domenech,Jesús Fernández Blanco,ANGELIS,,,,
7/11/51,Alfredo DE ANGELIS,Caminito del taller,Carlos Dante,TANGO,Cátulo Castillo,Cátulo Castillo,ANGELIS,,,,
7/11/51,Alfredo DE ANGELIS,Criolla,Carlos Dante y Oscar Larroca,VALS,Arturo Gallucci y Carmelo Di Nápoli,Enrique Gaudino,ANGELIS,,,,
10/23/51,Alfredo DE ANGELIS,Almagro,Oscar Larroca,TANGO,Vicente San Lorenzo,Iván Diez,ANGELIS,,,,
10/23/51,Alfredo DE ANGELIS,Entrá nomás,Oscar Larroca,TANGO,Juan Rezzano,Francisco Bastardi,ANGELIS,,,,
11/3/51,Alfredo DE ANGELIS,Pasional,Oscar Larroca,TANGO,Jorge Caldara,Mario Soto,ANGELIS,,,,
11/5/51,Alfredo DE ANGELIS,Miguelito el arriero,Carlos Dante y Oscar Larroca,TANGO,Hipólito Caron,Hipólito Oneca,ANGELIS,,,,
11/12/51,Alfredo DE ANGELIS,La misma tarde,Carlos Dante y Oscar Larroca,TANGO,Graciano Gómez,Justo Ricardo Thompson,ANGELIS,,,,
11/12/51,Alfredo DE ANGELIS,Pampa y cielo,Carlos Dante,VALS,Pacífico Lambertucci,Pacífico Lambertucci,ANGELIS,,,,
4/15/52,Alfredo DE ANGELIS,La flauta de Bartolo,Carlos Dante y Oscar Larroca,MILONGA,Domingo Sciaraffia,Domingo Sciaraffia,ANGELIS,,,,
4/15/52,Alfredo DE ANGELIS,Pobre de ellos,Carlos Dante,TANGO,Héctor Marcó,Héctor Marcó,ANGELIS,,,,
5/20/52,Alfredo DE ANGELIS,Medallita de la suerte,Oscar Larroca,TANGO,Carlos Gardel y José Razzano,Mario Battistella,ANGELIS,,,,
5/20/52,Alfredo DE ANGELIS,Pa' mí es igual (Siempre amigos),Oscar Larroca,TANGO,Lucio Demare y Roberto Fugazot,Enrique Cadícamo y Agustín Irusta,ANGELIS,,,,
5/30/52,Alfredo DE ANGELIS,Sonsa,Carlos Dante,TANGO,Raúl de los Hoyos,Emilio Fresedo,ANGELIS,,,,
5/30/52,Alfredo DE ANGELIS,Un cacho 'e tango,Carlos Dante,TANGO,Alfredo De Angelis,Francisco Amor,ANGELIS,,,,
7/1/52,Alfredo DE ANGELIS,Cuando llora la milonga,,TANGO,Juan de Dios Filiberto,María Luisa Carnelli,ANGELIS,,,,
7/1/52,Alfredo DE ANGELIS,Zorro gris,Oscar Larroca,TANGO,Rafael Tuegols,Francisco García Jiménez,ANGELIS,,,,
8/5/52,Alfredo DE ANGELIS,El choclo,,TANGO,Angel Villoldo,Angel Villoldo,ANGELIS,,,,
8/5/52,Alfredo DE ANGELIS,Tradición,Carlos Dante y Oscar Larroca,TANGO,Fausto Frontera,Enrique Cadícamo,ANGELIS,,,,
8/5/52,Alfredo DE ANGELIS,Trapo viejo,Carlos Dante,TANGO,Agustín Magaldi y Pedro Noda,Benjamín Tagle Lara,ANGELIS,,,,
10/8/52,Alfredo DE ANGELIS,Lina,Carlos Dante y Oscar Larroca,VALS,Venancio Clauso,Venancio Clauso,ANGELIS,,,,
10/8/52,Alfredo DE ANGELIS,Seis de enero,Carlos Dante,TANGO,Arturo Gallucci,Reinaldo Yiso,ANGELIS,,,,
11/14/52,Alfredo DE ANGELIS,El once (A divertirse),,TANGO,Osvaldo Fresedo,Emilio Fresedo,ANGELIS,,,,
11/14/52,Alfredo DE ANGELIS,Hacélo por la vieja,Oscar Larroca,TANGO,Rodolfo Sciammarella,Carlos Viván y Héctor Bonatti,ANGELIS,,,,
11/14/52,Alfredo DE ANGELIS,Rayito,,TANGO,Alfonso Lacueva,,ANGELIS,,,,
11/14/52,Alfredo DE ANGELIS,Tus besos fueron míos,Carlos Dante,TANGO,Anselmo Aieta,Francisco García Jiménez,ANGELIS,,,,
11/25/52,Alfredo DE ANGELIS,Como la margarita,Carlos Dante y Oscar Larroca,VALS,Héctor Gentile [b],José Rótulo,ANGELIS,,,,
11/25/52,Alfredo DE ANGELIS,Para ustedes,,TANGO,?,?,ANGELIS,,,,
12/23/52,Alfredo DE ANGELIS,Oyeme mamá,Carlos Dante,TANGO,Armando Baliotti,Julio Jorge Nelson,ANGELIS,,,,
12/23/52,Alfredo DE ANGELIS,Verdad que no,Carlos Dante,TANGO,Juan Miguel Rodríguez,José Rótulo,ANGELIS,,,,
12/25/52,Alfredo DE ANGELIS,Que nadie se entere,Oscar Larroca,TANGO,Alberto Gómez,Alberto Gómez,ANGELIS,,,,
4/14/53,Alfredo DE ANGELIS,Quién más quién menos,Carlos Dante,TANGO,Enrique Santos Discépolo,Enrique Santos Discépolo,ANGELIS,,,,
4/14/53,Alfredo DE ANGELIS,Viejo rincón,Oscar Larroca,TANGO,Raúl de los Hoyos,Roberto Lino Cayol,ANGELIS,,,,
5/6/53,Alfredo DE ANGELIS,Cómo nos cambia la vida,Oscar Larroca,TANGO,Roberto Rufino,Marvil,ANGELIS,,,,
5/6/53,Alfredo DE ANGELIS,Lo llevo en la sangre,Carlos Dante,TANGO,?,?,ANGELIS,,,,
6/11/53,Alfredo DE ANGELIS,Bailarín compadrito,Oscar Larroca,TANGO,Miguel Bucino,Miguel Bucino,ANGELIS,,,,
6/11/53,Alfredo DE ANGELIS,Milonguita (Esthercita),Carlos Dante,TANGO,Enrique Delfino,Samuel Linnig,ANGELIS,,,,
7/3/53,Alfredo DE ANGELIS,La loba,,TANGO,?,?,ANGELIS,,,,
7/3/53,Alfredo DE ANGELIS,Mañanita linda,Carlos Dante y Oscar Larroca,TANGO,Alfredo De Angelis,José Rótulo,ANGELIS,,,,
8/26/53,Alfredo DE ANGELIS,Seleccion de tangos,Carlos Dante y Oscar Larroca,TANGO,varios,varios,ANGELIS,,,,
8/26/53,Alfredo DE ANGELIS,Seleccion de valses,Carlos Dante y Oscar Larroca,VALS,,,ANGELIS,,,,
10/6/53,Alfredo DE ANGELIS,Noche callada,Carlos Dante y Oscar Larroca,TANGO,Julio De Caro y Cristino Tapia,Eduardo Beccar,ANGELIS,,,,
10/6/53,Alfredo DE ANGELIS,Prohibido,Oscar Larroca,TANGO,Manuel Sucher,Carlos Bahr,ANGELIS,,,,
11/5/53,Alfredo DE ANGELIS,La novena,Carlos Dante,TANGO,Miguel Bonano,Alfredo Bigeschi,ANGELIS,,,,
11/5/53,Alfredo DE ANGELIS,Marcao,Oscar Larroca,TANGO,?,?,ANGELIS,,,,
12/4/53,Alfredo DE ANGELIS,Seleccion de tangos,Carlos Dante y Oscar Larroca,TANGO,varios,varios,ANGELIS,,,,
12/7/53,Alfredo DE ANGELIS,Visión,Oscar Larroca,TANGO,Jaime de los Hoyos,Nolo López,ANGELIS,,,,
12/7/53,Alfredo DE ANGELIS,Volvamos a empezar,Oscar Larroca,TANGO,Daniel Alvarez,Eduardo Maradei,ANGELIS,,,,
12/18/53,Alfredo DE ANGELIS,Por eso te quiero,Carlos Dante,TANGO,Carlos Dante,Reinaldo Yiso,ANGELIS,,,,
12/18/53,Alfredo DE ANGELIS,Que nadie sepa mi sufrir,Carlos Dante,VALS,Ángel Cabral,Enrique Dizeo,ANGELIS,,,,
3/15/54,Alfredo DE ANGELIS,Amor de cielo,Carlos Dante,TANGO,Hipólito Caron,Hipólito Oneca,ANGELIS,,,,
3/15/54,Alfredo DE ANGELIS,Cuando te fuiste,Oscar Larroca,TANGO,Benjamín García,Paul Geraldy,ANGELIS,,,,
4/21/54,Alfredo DE ANGELIS,Soy una fiera,Oscar Larroca,MILONGA,Francisco Martino,Francisco Martino,ANGELIS,,,,
4/21/54,Alfredo DE ANGELIS,Un kilo de tango,Carlos Dante,TANGO,Aguamansa,Aguamansa,ANGELIS,,,,
5/19/54,Alfredo DE ANGELIS,Mi ambición,Carlos Dante y Oscar Larroca,VALS,Cristino Tapia,Cristino Tapia,ANGELIS,,,,
5/19/54,Alfredo DE ANGELIS,Que lento corre el tren,Carlos Dante,TANGO,Alfredo De Angelis,Carmelo Volpe,ANGELIS,,,,
6/23/54,Alfredo DE ANGELIS,Mia,Carlos Dante,TANGO,Elvino Vardaro y Antonio Oscar Arona,Celedonio Flores,ANGELIS,,,,
6/23/54,Alfredo DE ANGELIS,Oración rante,Oscar Larroca,TANGO,Roberto Chanel,Aldo Queirolo,ANGELIS,,,,
8/1/54,Alfredo DE ANGELIS,Chau,Oscar Larroca,TANGO,?,?,ANGELIS,,,,
8/4/54,Alfredo DE ANGELIS,Seleccion de tangos camperos,Carlos Dante y Oscar Larroca,TANGO,?,?,ANGELIS,,,,
9/3/54,Alfredo DE ANGELIS,Guardia vieja,,TANGO,Julio De Caro,José De Grandis,ANGELIS,,,,
9/3/54,Alfredo DE ANGELIS,Malambo,Carlos Dante y Oscar Larroca,TANGO,Alfredo De Angelis,José Rótulo,ANGELIS,,,,
9/7/54,Alfredo DE ANGELIS,El escondite de Hernando (Hernando's hideaway),,TANGO,Richard Adler y Jerry Ross,,ANGELIS,,,,
9/7/54,Alfredo DE ANGELIS,Mentira,Oscar Larroca,TANGO,Francisco Pracánico,Celedonio Flores,ANGELIS,,,,
10/15/54,Alfredo DE ANGELIS,Felisa Tolosa,Carlos Dante,VALS,Raúl de los Hoyos,Luis César Amadori y Ivo Pelay,ANGELIS,,,,
11/25/54,Alfredo DE ANGELIS,A tu recuerdo,Carlos Dante,TANGO,?,?,ANGELIS,,,,
11/25/54,Alfredo DE ANGELIS,Noche de locura,Oscar Larroca,TANGO,Manuel Sucher,Carlos Bahr,ANGELIS,,,,
12/1/54,Alfredo DE ANGELIS,Nobleza de arrabal,Carlos Dante,TANGO,Francisco Canaro,Homero Manzi,ANGELIS,,,,
12/1/54,Alfredo DE ANGELIS,Una señora milonga,Carlos Dante y Oscar Larroca,MILONGA,?,?,ANGELIS,,,,
12/28/54,Alfredo DE ANGELIS,Olga,,VALS,Francisco Peña,Francisco Peña,ANGELIS,,,,
12/28/54,Alfredo DE ANGELIS,Remembranza,Carlos Dante,TANGO,Mario Melfi,Mario Battistella,ANGELIS,,,,
3/1/55,Alfredo DE ANGELIS,Igual que Dios,Oscar Larroca,TANGO,Antonio Rodio,José Rótulo,ANGELIS,,,,
3/1/55,Alfredo DE ANGELIS,Tu corazón,Carlos Dante,TANGO,Donato Racciatti,Enrique Soriano,ANGELIS,,,,
4/24/55,Alfredo DE ANGELIS,Triste destino,Oscar Larroca,TANGO,Agustín Magaldi,Antonio Esteban Tello,ANGELIS,,,,
4/26/55,Alfredo DE ANGELIS,Caído del cielo,,TANGO,Pedro Polito y Antonio Polito,Antonio Polito,ANGELIS,,,,
4/26/55,Alfredo DE ANGELIS,El huérfano,Carlos Dante,TANGO,Anselmo Aieta,Francisco García Jiménez,ANGELIS,,,,
4/26/55,Alfredo DE ANGELIS,Para aqui chofer,Oscar Larroca,TANGO,?,?,ANGELIS,,,,
4/26/55,Alfredo DE ANGELIS,Virgen de Guadalupe,Carlos Dante y Oscar Larroca,TANGO,Francisco Pracánico,Luis Rubistein,ANGELIS,,,,
5/24/55,Alfredo DE ANGELIS,Tenía que suceder,Carlos Dante,TANGO,Arturo Gallucci,Julio Camilloni,ANGELIS,,,,
6/23/55,Alfredo DE ANGELIS,Caminito,,TANGO,Juan de Dios Filiberto,Gabino Coria Peñaloza,ANGELIS,,,,
6/23/55,Alfredo DE ANGELIS,Lágrimas de sangre,Oscar Larroca,TANGO,Roberto Giménez,Roberto Giménez,ANGELIS,,,,
7/13/55,Alfredo DE ANGELIS,Adiós adiós,Carlos Dante y Oscar Larroca,VALS,Alfredo Pelaia,Alfredo Pelaia,ANGELIS,,,,
7/13/55,Alfredo DE ANGELIS,Una madre,Carlos Dante,TANGO,?,?,ANGELIS,,,,
10/4/55,Alfredo DE ANGELIS,A mi padre,Oscar Larroca,TANGO,?,?,ANGELIS,,,,
10/4/55,Alfredo DE ANGELIS,Mi rebeldía,Carlos Dante,TANGO,Guillermo Vilar y Ángel Vilar,Pedro Blasco,ANGELIS,,,,
10/4/55,Alfredo DE ANGELIS,Sangre maleva,Oscar Larroca,TANGO,Dante Tortonese,Pedro Platas,ANGELIS,,,,
10/4/55,Alfredo DE ANGELIS,Tu intimo secreto,Carlos Dante y Oscar Larroca,TANGO,Graciano Gómez,Héctor Marcó,ANGELIS,,,,
11/2/55,Alfredo DE ANGELIS,Juana Milonga señores,Carlos Dante y Oscar Larroca,MILONGA,Hipólito Caron y Oscar Larroca,Hipólito Oneca,ANGELIS,,,,
12/13/55,Alfredo DE ANGELIS,No le digas que la quiero,Carlos Dante,TANGO,Enrique Delfino,Alberto Vacarezza,ANGELIS,,,,
12/13/55,Alfredo DE ANGELIS,Pifia,Oscar Larroca,TANGO,?,?,ANGELIS,,,,
12/28/55,Alfredo DE ANGELIS,El vazquito,,TANGO,Luis Bernstein,,ANGELIS,,,,
12/28/55,Alfredo DE ANGELIS,Leyenda del río,Carlos Dante y Oscar Larroca,TANGO,Miguel Nijensohn,Juan Pueblito,ANGELIS,,,,
4/3/56,Alfredo DE ANGELIS,El mimoso,,TANGO,Santiago Fernández,,ANGELIS,,,,
4/3/56,Alfredo DE ANGELIS,Fumando espero,Carlos Dante,TANGO,Juan Viladomat,Félix Garzo,ANGELIS,,,,
4/3/56,Alfredo DE ANGELIS,Temas de carnaval,Carlos Dante y Oscar Larroca,TANGO,,,ANGELIS,,,,
4/30/56,Alfredo DE ANGELIS,Canción de inmigrante,Carlos Dante,TANGO,?,?,ANGELIS,,,,
4/30/56,Alfredo DE ANGELIS,Cuando no se quiere más,Oscar Larroca,TANGO,?,?,ANGELIS,,,,
5/18/56,Alfredo DE ANGELIS,Y todavia te quiero,Oscar Larroca,TANGO,Luciano Leocata,Abel Aznar,ANGELIS,,,,
5/23/56,Alfredo DE ANGELIS,Corazón encadenado,Oscar Larroca,TANGO,Francisco Canaro,Ivo Pelay,ANGELIS,,,,
5/23/56,Alfredo DE ANGELIS,Perdóname señor,Carlos Dante,TANGO,Francisco Pracánico,Verminio Servetto,ANGELIS,,,,
6/18/56,Alfredo DE ANGELIS,Qué risa,Carlos Dante,TANGO,Marsilio Robles,Marsilio Robles,ANGELIS,,,,
7/20/56,Alfredo DE ANGELIS,La clueca,,TANGO,Alfredo De Angelis y Domingo Sciaraffia,,ANGELIS,,,,
7/20/56,Alfredo DE ANGELIS,Sabe don,Oscar Larroca,TANGO,Juan Miguel Rodríguez,Justo Ricardo Thompson,ANGELIS,,,,
8/8/56,Alfredo DE ANGELIS,Farolas de cielo,Carlos Dante,TANGO,Alfredo De Angelis,Maritza de Castro,ANGELIS,,,,
8/8/56,Alfredo DE ANGELIS,Luz y sombra (2),Carlos Dante y Oscar Larroca,VALS,Alfredo De Angelis,Gervasio López,ANGELIS,,,,
8/16/56,Alfredo DE ANGELIS,A media luz,,TANGO,Edgardo Donato,Carlos Lenzi,ANGELIS,,,,
8/16/56,Alfredo DE ANGELIS,Mi promesa,Carlos Dante y Oscar Larroca,TANGO,Alfredo De Angelis,José Rótulo,ANGELIS,,,,
10/29/56,Alfredo DE ANGELIS,Café para dos,Oscar Larroca,TANGO,Francisco Canaro,Francisco Canaro,ANGELIS,,,,
10/29/56,Alfredo DE ANGELIS,El retrato de mis viejos,Oscar Larroca,TANGO,?,?,ANGELIS,,,,
11/9/56,Alfredo DE ANGELIS,Adiós querida (2),Carlos Dante y Oscar Larroca,TANGO,?,?,ANGELIS,,,,
11/9/56,Alfredo DE ANGELIS,Es mejor,Carlos Dante,TANGO,Miguel Caló y Oscar Rubens,Miguel Caló y Oscar Rubens,ANGELIS,,,,
12/11/56,Alfredo DE ANGELIS,Corralera,,MILONGA,Anselmo Aieta,,ANGELIS,,,,
12/11/56,Alfredo DE ANGELIS,Muriéndome de amor,Oscar Larroca,TANGO,Manuel Sucher,Carlos Bahr,ANGELIS,,,,
12/11/56,Alfredo DE ANGELIS,Si no me engaña el corazón,Carlos Dante,TANGO,Mauricio Misé,Carlos Bahr,ANGELIS,,,,
12/11/56,Alfredo DE ANGELIS,Soñemos,Oscar Larroca,TANGO,Roberto Caló y Roberto Rufino,Reinaldo Yiso,ANGELIS,,,,
12/11/56,Alfredo DE ANGELIS,Tirame una serpentina,Carlos Dante,TANGO,Anselmo Aieta,Juan Sarcione,ANGELIS,,,,
4/29/57,Alfredo DE ANGELIS,Arrabalero,Oscar Larroca,TANGO,Osvaldo Fresedo,Eduardo Calvo,ANGELIS,,,,
4/29/57,Alfredo DE ANGELIS,Cielo de sombra,Carlos Dante,TANGO,Antonio Sciacca,Carlos Canapale,ANGELIS,,,,
5/23/57,Alfredo DE ANGELIS,El Tango Club,,TANGO,Alfredo De Angelis y Armando Angeletti,,ANGELIS,,,,
5/23/57,Alfredo DE ANGELIS,La criolla,Carlos Dante y Oscar Larroca,MILONGA,Carlos Gardel y José Razzano,Carlos Gardel y José Razzano,ANGELIS,,,,
5/23/57,Alfredo DE ANGELIS,Mi dolor,,TANGO,Carlos Marcucci,Manuel Meaños,ANGELIS,,,,
5/23/57,Alfredo DE ANGELIS,Selección burrera,Carlos Dante y Oscar Larroca,TANGO,,,ANGELIS,,,,
8/9/57,Alfredo DE ANGELIS,Los largos del pibe,Oscar Larroca,TANGO,Samuel Pribluda (Sampri),Enrique Lary,ANGELIS,,,,
8/9/57,Alfredo DE ANGELIS,Plata,Carlos Dante,TANGO,Roberto Morel,Aldo Queirolo,ANGELIS,,,,
9/5/57,Alfredo DE ANGELIS,Cantando,Carlos Dante y Oscar Larroca,TANGO,Mercedes Simone,Mercedes Simone,ANGELIS,,,,
9/5/57,Alfredo DE ANGELIS,Incomparable,Carlos Dante,VALS,Ángel Cabral,Manuel Barros,ANGELIS,,,,
9/18/57,Alfredo DE ANGELIS,Carillón de La Merced,Carlos Dante,TANGO,Enrique Santos Discépolo,Enrique Santos Discépolo y Alfredo Le Pera,ANGELIS,,,,
9/18/57,Alfredo DE ANGELIS,Se te nota en los ojos,Oscar Larroca,TANGO,Félix Lipesker,Félix Lipesker,ANGELIS,,,,
12/16/57,Alfredo DE ANGELIS,Te quiero,Oscar Larroca,TANGO,Francisco Canaro,Francisco Canaro,ANGELIS,,,,
12/29/57,Alfredo DE ANGELIS,La flor del palmar,Carlos Dante y Oscar Larroca,TANGO,Alba Picas,Jesús Fernández Blanco,ANGELIS,,,,
4/7/58,Alfredo DE ANGELIS,Aguantate Casimiro,Oscar Larroca,TANGO,Alberto Mastra,Alberto Mastra,ANGELIS,,,,
4/7/58,Alfredo DE ANGELIS,No culpes al amor,Juan Carlos Godoy,TANGO,Roberto Caló y Juan Pueblito,Roberto Caló y Juan Pueblito,ANGELIS,,,,
4/17/58,Alfredo DE ANGELIS,La última copa,Juan Carlos Godoy,TANGO,Francisco Canaro,Juan Andrés Caruso,ANGELIS,,,,
6/25/58,Alfredo DE ANGELIS,Pavadita,,TANGO,Anselmo Aieta,,ANGELIS,,,,
6/25/58,Alfredo DE ANGELIS,Yo sé que te adoro,Juan Carlos Godoy,TANGO,Juan Polito y Carlos Lazzari,Pedro Gallelli,ANGELIS,,,,
7/25/58,Alfredo DE ANGELIS,Puede ser que no te rías,Roberto Florio,TANGO,Leo Lipesker y Juan Sánchez Gorio,Reinaldo Yiso,ANGELIS,,,,
7/25/58,Alfredo DE ANGELIS,Que será corazón,Roberto Florio,TANGO,Jorge Dragone,Edgardo Blanco,ANGELIS,,,,
8/21/58,Alfredo DE ANGELIS,Cosas olvidadas,Roberto Florio,TANGO,Antonio Rodio,José María Contursi,ANGELIS,,,,
8/21/58,Alfredo DE ANGELIS,Quién tiene tu amor,Juan Carlos Godoy,TANGO,Leopoldo Díaz Vélez,Leopoldo Díaz Vélez,ANGELIS,,,,
9/26/58,Alfredo DE ANGELIS,Hermana (2),Juan Carlos Godoy,VALS,Miguel Roberto Abrodos,Eugenio Majul,ANGELIS,,,,
9/26/58,Alfredo DE ANGELIS,Qué ironía (Ironía),Roberto Florio,TANGO,Raúl Ledesma,Manuel Barros,ANGELIS,,,,
10/15/58,Alfredo DE ANGELIS,En tus brazos,Oscar Larroca,TANGO,Marvil y Carlos Zárate,Marvil,ANGELIS,,,,
11/5/58,Alfredo DE ANGELIS,Bajo el cono azul,Roberto Florio,TANGO,Alfredo De Angelis,Carmelo Volpe,ANGELIS,,,,
11/5/58,Alfredo DE ANGELIS,Nadie quizo más,Juan Carlos Godoy,TANGO,Alfredo De Ángelis,José Rótulo,ANGELIS,,,,
12/11/58,Alfredo DE ANGELIS,Amor de marinero,Roberto Florio,TANGO,Dante Gilardoni,Roberto Cassinelli y Marcelino Hernández,ANGELIS,,,,
12/11/58,Alfredo DE ANGELIS,Media noche,Juan Carlos Godoy,TANGO,Aníbal Troilo,Héctor Gagliardi,ANGELIS,,,,
4/6/59,Alfredo DE ANGELIS,Anoche estuve llorando,Lalo Martel,VALS,Carlos Sánchez,Carlos Sánchez,ANGELIS,,,,
4/6/59,Alfredo DE ANGELIS,Se va la vida,Juan Carlos Godoy,TANGO,Edgardo Donato,María Luisa Carnelli,ANGELIS,,,,
5/4/59,Alfredo DE ANGELIS,El piropo,Lalo Martel,TANGO,Félix Blanco,José Rótulo,ANGELIS,,,,
6/5/59,Alfredo DE ANGELIS,Si nos queremos todavia,Juan Carlos Godoy,TANGO,Héctor Gentile,Angel Di Rosa,ANGELIS,,,,
7/20/59,Alfredo DE ANGELIS,Al mundo le falta un tornillo,Lalo Martel,TANGO,José María Aguilar,Enrique Cadícamo,ANGELIS,,,,
7/20/59,Alfredo DE ANGELIS,Muñeca brava,Lalo Martel,TANGO,Luis Visca,Enrique Cadícamo,ANGELIS,,,,
7/20/59,Alfredo DE ANGELIS,Vuelve amor,Juan Carlos Godoy,TANGO,Roberto Rufino,Reinaldo Yiso,ANGELIS,,,,
8/18/59,Alfredo DE ANGELIS,Entre tu amor y mi amor,Juan Carlos Godoy,TANGO,Juan Pomati,Leopoldo Díaz Vélez,ANGELIS,,,,
8/18/59,Alfredo DE ANGELIS,Orgullo tanguero,Lalo Martel,TANGO,Luis Stazo,Enrique Cadícamo,ANGELIS,,,,
10/13/59,Alfredo DE ANGELIS,Así nació esta milonga,Lalo Martel,MILONGA,Ángel Cabral,Sara Rainer,ANGELIS,,,,
10/13/59,Alfredo DE ANGELIS,Más allá del corazón,Juan Carlos Godoy,TANGO,Juan Pomati,Reinaldo Yiso,ANGELIS,,,,
11/13/59,Alfredo DE ANGELIS,Amarrete,,TANGO,Pacífico Lambertucci,Luis Coraggio,ANGELIS,,,,
11/13/59,Alfredo DE ANGELIS,Re fa si,,TANGO,Enrique Delfino,,ANGELIS,,,,
11/20/59,Alfredo DE ANGELIS,No aflojes,Lalo Martel,TANGO,Pedro Maffia y Sebastián Piana,Mario Battistella,ANGELIS,,,,
12/21/59,Alfredo DE ANGELIS,Abuela,Juan Carlos Godoy y Lalo Martel,TANGO,Hipólito Caron,Ricardo Otero,ANGELIS,,,,
6/17/60,Alfredo DE ANGELIS,La manzanita,Lalo Martel,MILONGA,?,?,ANGELIS,,,,
6/30/60,Alfredo DE ANGELIS,Ruiseñor de Puente Alsina,Lalo Martel,TANGO,Wenceslao Cinosi y Wellington Cinosi,Sara Rainer,ANGELIS,,,,
10/19/60,Alfredo DE ANGELIS,TBC,Lalo Martel,TANGO,Ascanio Donato,Víctor Soliño y Roberto Fontaina,ANGELIS,,,,
10/19/60,Alfredo DE ANGELIS,Un duende nada más,Juan Carlos Godoy,TANGO,Tito Ferrari,Alberto Coria,ANGELIS,,,,
11/28/60,Alfredo DE ANGELIS,Pastorcita de amancay,Lalo Martel,VALS,Chito Galindo,Chito Galindo,ANGELIS,,,,
11/28/60,Alfredo DE ANGELIS,Tu olvido y yo,Juan Carlos Godoy,TANGO,Manuel Sucher,Roberto Lambertucci,ANGELIS,,,,
12/22/60,Alfredo DE ANGELIS,Chau pebeta,Lalo Martel,TANGO,Leo Lipesker,Mario Bustos,ANGELIS,,,,
6/26/61,Alfredo DE ANGELIS,Chistando,Lalo Martel,TANGO,Francisco Canaro,Francisco Canaro,ANGELIS,,,,
6/26/61,Alfredo DE ANGELIS,Llevame carretero,Juan Carlos Godoy,TANGO,Manuel Parada,José Cicarelli,ANGELIS,,,,
7/28/61,Alfredo DE ANGELIS,A la gran muñeca,,TANGO,Jesus Ventura,Miguel Osés,ANGELIS,,,,
8/8/61,Alfredo DE ANGELIS,Angélica,Juan Carlos Godoy,VALS,Roberto Cambaré,Roberto Cambaré,ANGELIS,,,,
8/8/61,Alfredo DE ANGELIS,Blanca Nieves,Lalo Martel,MILONGA,?,?,ANGELIS,,,,
8/15/61,Alfredo DE ANGELIS,A la criolla,,TANGO,Francisco García Jiménez,Anselmo Aieta,ANGELIS,,,,
8/15/61,Alfredo DE ANGELIS,Flores negras,,TANGO,Francisco De Caro,Mario César Gomila,ANGELIS,,,,
8/21/61,Alfredo DE ANGELIS,Meta garufa,Lalo Martel,TANGO,Leo Lipesker,Mario Bustos,ANGELIS,,,,
8/21/61,Alfredo DE ANGELIS,Tres compadres,,TANGO,Luis Stazo y Guillermo Vilar,Américo Pinella,ANGELIS,,,,
8/29/61,Alfredo DE ANGELIS,La cumparsita,,TANGO,Gerardo Matos Rodriguez,Pascual Contursi y Enrique Maroni,ANGELIS,,,,
8/29/61,Alfredo DE ANGELIS,Ni tú ni yo,Juan Carlos Godoy,TANGO,Juan Pomati,Reinaldo Yiso,ANGELIS,,,,
12/21/61,Alfredo DE ANGELIS,Yira yira,Lalo Martel,TANGO,Enrique Santos Discepolo,Enrique Santos Discepolo,ANGELIS,,,,
4/30/62,Alfredo DE ANGELIS,Desagredecida,Lalo Martel,VALS,?,?,ANGELIS,,,,
5/28/62,Alfredo DE ANGELIS,No tengo contra,,TANGO,Wenceslao Cinosi y Wellington Cinosi,,ANGELIS,,,,
10/25/62,Alfredo DE ANGELIS,El sonsonete,Lalo Martel,TANGO,Carlos Figari y Enrique Dumas,José Rótulo,ANGELIS,,,,
12/10/62,Alfredo DE ANGELIS,Si me esperaras a mí,Lalo Martel,TANGO,Don Filinto,Alfonso Casini,ANGELIS,,,,
12/27/62,Alfredo DE ANGELIS,Qué tenés que hablar de mi,Lalo Martel,TANGO,Leo Lipesker,Abel Aznar,ANGELIS,,,,
1/3/63,Alfredo DE ANGELIS,Sin aliento,,TANGO,Gigí De Angelis,,ANGELIS,,,,
1/3/63,Alfredo DE ANGELIS,Tropero soy,Juan Carlos Godoy y Lalo Martel,TANGO,Arturo Gallucci,Yaraví,ANGELIS,,,,
7/25/63,Alfredo DE ANGELIS,Carta para Renée,Roberto Mancini,TANGO,Manuel Sucher,Marvil,ANGELIS,,,,
7/25/63,Alfredo DE ANGELIS,Mi malacara y yo,Juan Carlos Godoy y Roberto Mancini,TANGO,Luis Stazo,Federico Silva,ANGELIS,,,,
